school_name,School Code,comment,score,date,thumbup,thumbdown,place_id,commentgg,Author Name,Rating,Likes,Date
St. Francis Xavier University,/school/1473,"Best party school. Awesome people, awesome times, great campus. I love this school and everyone I've met here.",4.2,"Jan 8th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,Decent school,3.5,"Apr 2nd, 2023",0,0.0,,,,,,
St. Stephen's University,/school/5630,I spent just shy of 3 years here. I made a family here. I started in 2007 and still talk with my first year room mate. SSU was my home for many years and I lived in the town as well. Cute town for sure.,4.1,"Aug 19th, 2023",0,0.0,,,,,,
St. Thomas University,/school/1478,Res food was awful. Understanding of mental health but no effort towards making assignments do-able because of it.,2.8,"Jan 28th, 2023",1,0.0,,,,,,
Dalhousie University,/school/1423,great school for grad student ,4.1,"Apr 5th, 2023",0,0.0,,,,,,
St. Francis Xavier University,/school/1473,"Love STFX i just wish they weren't so loyal to profs, i get its difficult to not be but MANY profs at STFX are terrible and have very low rankings from students yet are still teaching. I had to change my degree choice due to the lack of decent profs in my field. Thats not to diminish the great work by some profs just wish they would fire the bad.",4.0,"Jan 21st, 2023",1,0.0,,,,,,
St. Francis Xavier University,/school/1473,"A truly unique experience. My experience as a mature student in the Psychology program has been amazing, the administration, chair and 9/10 of my professors have been fair, caring and excellent mentors/ learning facilitators.",4.4,"Feb 17th, 2023",0,0.0,,,,,,
St. Francis Xavier University,/school/1473,"I was very happy with my semester at StFX. 

Great and knowledgeable professors who were willing to help and wanted their students to succeed.

Management treated me well,

Antigonish is a small town. It has all the basic necessities, but not much beyond that. You get that small-town feel, and if you're into that, you're golden.
",4.8,"Jan 14th, 2023",0,0.0,,,,,,
St. Francis Xavier University,/school/1473,"In the past few years, the internet and food have gone downhill, but overall the campus has many opportunities you must seek out. They do not just happen in front of you. For example, getting to know professors helps with research opportunities and expanding knowledge. StFX is a school where most times, what you get from it is what you put into it.",3.1,"Mar 23rd, 2023",0,0.0,,,,,,
St. Francis Xavier University,/school/1473,Amazing school <3 X,4.2,"Feb 19th, 2023",0,0.0,,,,,,
St. Francis Xavier University,/school/1473,"One of the most beautiful campuses that ive ever seen, the residences have a really great culture but the food is definitely questionable. Profs are understanding and want you to succeed, but you need to work hard to earn your degree.",3.5,"Jun 12th, 2023",0,0.0,,,,,,
St. Thomas University,/school/1478,Small knit community within the school,4.7,"Feb 3rd, 2023",0,1.0,,,,,,
Dalhousie University,/school/1423,"Meal hall is genuinely so awful, especially for the absurd prices we pay for meal plan. You'd think they could afford better cooks or better quality food in general...
Liked Dal aside from res and meal hall. As with meal hall, res sucks. Small rooms, gross bathrooms, the usual. Can't expect much else.
Nice people and profs.",3.1,"Apr 17th, 2023",0,0.0,,,,,,
St. Francis Xavier University,/school/1473,"It’s a fun school, I really enjoy the friends I made. The issue is with the academic assistance when you are having a hard time. Mentally or academically.",2.6,"Apr 26th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,"A well-recognized school for Dentistry and Marine Biology located in the good part of Hali. The main campus connects to many bus routes. 
The food is overpriced, the campus bar is nice but they removed most of their daily specials. 
Clubs are very flexible and provide lots of opportunities to connect. 
Student welfare is hit or miss.",3.6,"Apr 25th, 2023",0,0.0,,,,,,
Southern Alberta Institute of Technology,/school/4014,I don't like here,2.3,"Aug 19th, 2023",0,0.0,,,,,,
St. Thomas University,/school/1478,serving meals with raw meat should not cost over $300 per meal,2.1,"Apr 19th, 2023",0,0.0,,,,,,
St. Thomas University,/school/1478,"If you want a truly great liberal arts education tailored to you, and want your Professors get to know you by name, STU is for you. Also you will have wonderful opportunities to work on your profs research, if you are into academics. A gem.",4.5,"May 27th, 2023",0,1.0,,,,,,
Dalhousie University,/school/1423,"I've been in the sust program for two years and I love it. My profs have been passionate and caring, and they want you to succeed. Clubs are fun and diverse, Dal treats you like a $ and there is always shit from admin, tuition raises almost every year. There are lots of + and - about Dal make sure to consider whether this is the school for you.  ",3.3,"Jul 17th, 2023",0,0.0,,,,,,
St. Thomas University,/school/1478,"STU is great for getting a personalized education in a small city. The campus itself is small but shares facilities with UNB, so you get all the perks of UNB but the small-size (and lower price) of STU. There are many opportunities for groups, jobs and more if you take the time to look. My one complaint is there aren't many options for course times",4.1,"Mar 16th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,Most of it is great,2.6,"May 5th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,"The cs program is a joke. Only about 1 professor can teach and none of them care about their students. Even in the applied degree, majority of the info that is taught is not relevant to working in tech and is more aligned for continuing academics though the degree is marketing as being workplace useable. Hard to get help and accommodations. ",2.2,"Apr 25th, 2023",0,0.0,,,,,,
St. Francis Xavier University,/school/1473,"Best school spirit you'll get at a Canadian university hands down, all respect to western and queens",3.5,"Mar 18th, 2023",0,0.0,,,,,,
St. Stephen's University,/school/5630,"Finishing my first and last year at this university. They do not have the academic prestige and opportunities to make it worth your while. The paper heavy school does not equip you for masters as they have no exams. Disorganized registration staff, poor professors, miniature library, and no Wifi creates challenges in paper writing. Do not come here",1.0,"Apr 14th, 2023",0,2.0,,,,,,
Dalhousie University,/school/16310,"The university is great. Most professors are friendly. You are not really known by your name to professors until higher level courses when they are smaller, but for the most part they try their best to make you feel like they know you. The variety of courses is great but do wish the selection for professors was better. Love the school overall.",3.5,"Mar 4th, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,"If you're planning to apply to obtain a bachelor degree then apply to a health program, reconsider coming here. Dalhousie University and Halifax in general have little to no opportunities that you might find necessary (shadowing, volunteering, etc). Low median grades in prerequisite courses. No pre-health academic advisors. It's frustrating.",2.4,"Aug 31st, 2023",0,0.0,,,,,,
Dalhousie University,/school/1423,"A great location for a university in the bar capital of Canada. However the tuition is ridiculously expensive and increases so much every year. Food on campus is pretty bad, PLEASE ADD a Starbucks, a burger place or something with better food. The subway and second cup are not cutting it. ",3.1,"Mar 12th, 2023",0,0.0,,,,,,
Universite de Moncton,/school/4828,"Belle atmosphère, mais gros problèmes avec certain profs (opinion partager de tout le monde).",3.9,"Apr 8th, 2023",0,0.0,,,,,,
Universite de Moncton,/school/1442,"No clubs or social events. Most of the social events are planned by and for international students, so if you dont fall into the catagory, youre not getting much social experience. Will somebody please throw a huge party and just invite everybody??! thanks.",3.4,"Mar 12th, 2023",0,0.0,,,,,,
Universite de Moncton,/school/4828,"Parking is the worst thing. Attendez-vous pas de vous trouver un parking à votre faculté, c'est impossible.",3.1,"Aug 18th, 2023",0,1.0,,,,,,
